[2021-02-15 04:28:32] main.ERROR: Error: Application is not installed yet.  [] []
[2021-02-16 08:54:28] main.INFO: Broken reference: the 'sale.reorder.sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 08:54:28] main.INFO: Broken reference: the 'wishlist_sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 08:54:28] main.INFO: Broken reference: the 'paypal.partner.right.logo' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 08:54:28] main.INFO: Broken reference: the 'bml.right.logo' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 08:54:29] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_ad8f59232ea2eb596a3507675152f467be67fbff"}} []
[2021-02-16 08:54:29] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_172d9cb375d7aeda921af11e92c471bb6bf65350-old-price-2-widget-new-grid-final_price-USD-20210216-2-0-"}} []
[2021-02-16 08:54:29] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_172d9cb375d7aeda921af11e92c471bb6bf65350-old-price-1-widget-new-grid-final_price-USD-20210216-2-0-"}} []
[2021-02-16 08:54:29] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_7560f1c0b59abc81c19e21ef688e344f49442ef8"}} []
[2021-02-16 08:54:29] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_f01ce9981177100985c087118c5d6a4efe71651b"}} []
[2021-02-16 08:54:29] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_a145814f3e5fc21799e16e13582d0d05360c4ba6"}} []
[2021-02-16 08:54:37] main.DEBUG: Request validation failed for action "Magento\Store\Controller\Store\Redirect\Interceptor" {"exception":"[object] (Magento\\Framework\\App\\Request\\InvalidRequestException(code: 0): Invalid request received at /var/www/html/demom/lib/internal/Magento/Framework/App/Request/CsrfValidator.php:105)"} []
[2021-02-16 08:54:38] main.INFO: Broken reference: the 'catalog.compare.sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 08:54:38] main.INFO: Broken reference: the 'sale.reorder.sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 08:54:38] main.INFO: Broken reference: the 'wishlist_sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 08:54:38] main.INFO: Broken reference: the 'paypal.partner.right.logo' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 08:54:38] main.INFO: Broken reference: the 'bml.right.logo' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 08:54:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/?___store=Kollam_store_view","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_e7d8674d8e04a4b16b29909182f75b7c38966f2a"}} []
[2021-02-16 08:54:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/?___store=Kollam_store_view","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_a4f58daf9fcc5d542df4dd71a4416d146a534865"}} []
[2021-02-16 08:54:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/?___store=Kollam_store_view","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_fdafa7839247bf26fdf2b1a62117b68e7d66c22c"}} []
[2021-02-16 08:54:46] main.DEBUG: Request validation failed for action "Magento\Store\Controller\Store\Redirect\Interceptor" {"exception":"[object] (Magento\\Framework\\App\\Request\\InvalidRequestException(code: 0): Invalid request received at /var/www/html/demom/lib/internal/Magento/Framework/App/Request/CsrfValidator.php:105)"} []
[2021-02-16 08:54:47] main.INFO: Broken reference: the 'catalog.compare.sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 08:54:47] main.INFO: Broken reference: the 'sale.reorder.sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 08:54:47] main.INFO: Broken reference: the 'wishlist_sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 08:54:47] main.INFO: Broken reference: the 'paypal.partner.right.logo' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 08:54:47] main.INFO: Broken reference: the 'bml.right.logo' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 08:54:47] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/?___store=Kozhikode","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_b0a989598306e0059c74be6e9f3584dbab34d1cf"}} []
[2021-02-16 08:54:47] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/?___store=Kozhikode","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_036be5245e0b9d061ae938046af38bd438fdf956"}} []
[2021-02-16 08:54:47] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/?___store=Kozhikode","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_0cfd9c262014591c85770b80b0f546770b3ddfb7"}} []
[2021-02-16 08:54:57] main.INFO: Broken reference: the 'catalog.compare.sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 08:54:57] main.INFO: Broken reference: the 'sale.reorder.sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 08:54:57] main.INFO: Broken reference: the 'wishlist_sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 08:54:57] main.INFO: Broken reference: the 'paypal.partner.right.logo' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 08:54:57] main.INFO: Broken reference: the 'bml.right.logo' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 08:55:13] main.INFO: Broken reference: the 'catalog.compare.sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 08:55:13] main.INFO: Broken reference: the 'sale.reorder.sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 08:55:13] main.INFO: Broken reference: the 'wishlist_sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 08:55:13] main.INFO: Broken reference: the 'paypal.partner.right.logo' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 08:55:13] main.INFO: Broken reference: the 'bml.right.logo' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 08:56:17] main.DEBUG: Request validation failed for action "Magento\Widget\Controller\Adminhtml\Widget\Instance\Edit\Interceptor" {"exception":"[object] (Magento\\Framework\\App\\Request\\InvalidRequestException(code: 0): Invalid request received at /var/www/html/demom/app/code/Magento/Backend/App/Request/BackendValidator.php:176)"} []
[2021-02-16 09:00:14] main.INFO: Broken reference: the 'catalog.compare.sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 09:00:14] main.INFO: Broken reference: the 'sale.reorder.sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 09:00:14] main.INFO: Broken reference: the 'wishlist_sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 09:00:14] main.INFO: Broken reference: the 'paypal.partner.right.logo' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 09:00:14] main.INFO: Broken reference: the 'bml.right.logo' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 09:00:14] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_f008f5de4861c1e5b7e836922d2c5725abe5aab3"}} []
[2021-02-16 09:00:14] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_e32ed4d299fd5e0086342a5140cbc5044180c541"}} []
[2021-02-16 09:00:14] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_b97759fc9136283da2994b9c348afc71c020fa8e"}} []
[2021-02-16 09:11:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"}} []
[2021-02-16 09:11:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["CONFIG"],"mode":"matchingTag"}} []
[2021-02-16 09:11:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["LAYOUT_GENERAL_CACHE_TAG"],"mode":"matchingTag"}} []
[2021-02-16 09:11:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["BLOCK_HTML"],"mode":"matchingTag"}} []
[2021-02-16 09:11:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["COLLECTION_DATA"],"mode":"matchingTag"}} []
[2021-02-16 09:11:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["REFLECTION"],"mode":"matchingTag"}} []
[2021-02-16 09:11:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["DB_DDL"],"mode":"matchingTag"}} []
[2021-02-16 09:11:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["COMPILED_CONFIG"],"mode":"matchingTag"}} []
[2021-02-16 09:11:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["EAV"],"mode":"matchingTag"}} []
[2021-02-16 09:11:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["CUSTOMER_NOTIFICATION"],"mode":"matchingTag"}} []
[2021-02-16 09:11:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["INTEGRATION"],"mode":"matchingTag"}} []
[2021-02-16 09:11:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["INTEGRATION_API_CONFIG"],"mode":"matchingTag"}} []
[2021-02-16 09:11:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"}} []
[2021-02-16 09:11:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["WEBSERVICE"],"mode":"matchingTag"}} []
[2021-02-16 09:11:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["TRANSLATE"],"mode":"matchingTag"}} []
[2021-02-16 09:11:56] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_SYSTEM_CONFIG"}} []
[2021-02-16 09:11:56] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"}} []
[2021-02-16 09:11:56] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["CONFIG"],"mode":"matchingTag"}} []
[2021-02-16 09:11:56] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["LAYOUT_GENERAL_CACHE_TAG"],"mode":"matchingTag"}} []
[2021-02-16 09:11:56] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["BLOCK_HTML"],"mode":"matchingTag"}} []
[2021-02-16 09:11:56] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["COLLECTION_DATA"],"mode":"matchingTag"}} []
[2021-02-16 09:11:56] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["REFLECTION"],"mode":"matchingTag"}} []
[2021-02-16 09:11:56] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["DB_DDL"],"mode":"matchingTag"}} []
[2021-02-16 09:11:56] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["COMPILED_CONFIG"],"mode":"matchingTag"}} []
[2021-02-16 09:11:56] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["EAV"],"mode":"matchingTag"}} []
[2021-02-16 09:11:56] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["CUSTOMER_NOTIFICATION"],"mode":"matchingTag"}} []
[2021-02-16 09:11:56] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["INTEGRATION"],"mode":"matchingTag"}} []
[2021-02-16 09:11:56] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["INTEGRATION_API_CONFIG"],"mode":"matchingTag"}} []
[2021-02-16 09:11:56] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"}} []
[2021-02-16 09:11:56] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["WEBSERVICE"],"mode":"matchingTag"}} []
[2021-02-16 09:11:56] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["TRANSLATE"],"mode":"matchingTag"}} []
[2021-02-16 09:12:27] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_SYSTEM_CONFIG"}} []
[2021-02-16 09:12:28] main.INFO: Broken reference: the 'catalog.compare.sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 09:12:28] main.INFO: Broken reference: the 'sale.reorder.sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 09:12:28] main.INFO: Broken reference: the 'wishlist_sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 09:12:28] main.INFO: Broken reference: the 'paypal.partner.right.logo' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 09:12:28] main.INFO: Broken reference: the 'bml.right.logo' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 09:12:28] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_ad8f59232ea2eb596a3507675152f467be67fbff"}} []
[2021-02-16 09:12:28] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_172d9cb375d7aeda921af11e92c471bb6bf65350-old-price-2-widget-new-grid-final_price-USD-20210216-2-0-"}} []
[2021-02-16 09:12:28] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_172d9cb375d7aeda921af11e92c471bb6bf65350-old-price-1-widget-new-grid-final_price-USD-20210216-2-0-"}} []
[2021-02-16 09:12:28] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_7560f1c0b59abc81c19e21ef688e344f49442ef8"}} []
[2021-02-16 09:12:28] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_f01ce9981177100985c087118c5d6a4efe71651b"}} []
[2021-02-16 09:12:28] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_a145814f3e5fc21799e16e13582d0d05360c4ba6"}} []
[2021-02-16 09:12:32] main.INFO: Broken reference: the 'catalog.compare.sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 09:12:32] main.INFO: Broken reference: the 'sale.reorder.sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 09:12:32] main.INFO: Broken reference: the 'wishlist_sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 09:12:41] main.INFO: Broken reference: the 'catalog.compare.sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 09:12:41] main.INFO: Broken reference: the 'sale.reorder.sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 09:12:41] main.INFO: Broken reference: the 'wishlist_sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 09:12:41] main.INFO: Broken reference: the 'paypal.partner.right.logo' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 09:12:41] main.INFO: Broken reference: the 'bml.right.logo' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-16 09:12:41] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_b0a989598306e0059c74be6e9f3584dbab34d1cf"}} []
[2021-02-16 09:12:41] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_e07a3257f40fc1480068cbc142a6cfd61dc48490-old-price-2-widget-new-list-final_price-USD-20210216-3-0-"}} []
[2021-02-16 09:12:41] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_e07a3257f40fc1480068cbc142a6cfd61dc48490-old-price-1-widget-new-list-final_price-USD-20210216-3-0-"}} []
[2021-02-16 09:12:41] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_e9090848bf6193bb0857b08034347a6032344f0d"}} []
[2021-02-16 09:12:41] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_036be5245e0b9d061ae938046af38bd438fdf956"}} []
[2021-02-16 09:12:41] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_0cfd9c262014591c85770b80b0f546770b3ddfb7"}} []
[2021-02-16 09:13:13] main.INFO: Item Magento_Backend::system_currency was removed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Config::system_config was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Theme::design_config was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Theme::system_design_theme was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Backend::system_design_schedule was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Backend::system_store was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Backend::dashboard was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Backend::system was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Backend::system_tools was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Backend::system_design was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Backend::system_convert was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Backend::system_cache was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Backend::marketing was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Backend::marketing_communications was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Backend::marketing_seo was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Backend::marketing_user_content was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Backend::content was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Backend::content_elements was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Backend::stores was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Backend::stores_settings was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Backend::stores_attributes was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Backend::other_settings was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Backend::system_other_settings was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Backend::setup_wizard was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Variable::system_variable was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Customer::customer was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Customer::customer_manage was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Customer::customer_online was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Customer::customer_group was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Search::search_terms was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Search::search_synonyms was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Backup::system_tools_backup was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_AdminNotification::system_adminnotification was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Indexer::system_index was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Cms::cms_page was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Cms::cms_block was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Catalog::catalog was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Catalog::catalog_products was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Catalog::catalog_categories was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Catalog::catalog_attributes_attributes was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Catalog::catalog_attributes_sets was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Catalog::inventory was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_CatalogRule::promo was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_CatalogRule::promo_catalog was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Widget::cms_widget_instance was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Sales::sales was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Sales::sales_operation was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Sales::sales_order was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Sales::sales_invoice was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Sales::sales_shipment was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Sales::sales_creditmemo was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Sales::sales_transactions was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Sales::system_order_statuses was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_User::system_acl was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_User::system_acl_users was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_User::system_acl_roles was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_User::system_acl_locks was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_CurrencySymbol::system_currency was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_CurrencySymbol::system_currency_rates was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_CurrencySymbol::system_currency_symbols was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Integration::system_extensions was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Integration::system_integrations was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Downloadable::report_products_downloads was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_AsynchronousOperations::system_magento_logging was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_AsynchronousOperations::system_magento_logging_bulk_operations was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_ImportExport::system_convert_import was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_ImportExport::system_convert_export was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_ImportExport::system_convert_history was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Email::template was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_EncryptionKey::system_crypt_key was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Analytics::business_intelligence was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Analytics::advanced_reporting was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Analytics::bi_essentials was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Marketplace::partners was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Newsletter::newsletter_template was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Newsletter::newsletter_queue was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Newsletter::newsletter_subscriber was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Newsletter::newsletter_problem was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_SalesRule::promo_quote was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Paypal::report_salesroot_paypal_settlement_reports was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Paypal::paypal_billing_agreement was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Reports::report was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Reports::report_marketing was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Reports::report_salesroot was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Reports::report_salesroot_sales was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Reports::report_salesroot_tax was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Reports::report_salesroot_invoiced was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Reports::report_salesroot_shipping was processed [] []
[2021-02-16 09:13:13] main.INFO: Add of item with id Magento_Reports::report_salesroot_refunded was processed [] []
